Unnamed: 0,selgroup,volseg,pixelRato2initalMask,sradius,numsel_allcluster,numsel_noisecluster,numsel_Currentcluster,shelldistance,vol_density_numsel_allcluster,vol_density_numsel_noisecluster,shell_density_numsel_allcluster,shell_density_numsel_noisecluster,sub_group_type,idd,vol_density_numsel_Currentcluster,shell_idd,shell_density_numsel_Currentcluster
6906,7.0,212190000.0,0.97706,370.0,35.0,0.0,35.0,81.471,273.9975252543519,0.0,101.97234917779696,0.0,SP2,3,273.9975252543519,18.0,101.97234917779696
6907,7.0,248490000.0,1.0299,390.0,39.0,0.0,39.0,86.523,260.71090649984376,0.0,183.04458050758262,0.0,SP2,3,260.71090649984376,19.0,183.04458050758262
6908,7.0,288720000.0,1.0827,410.0,39.0,0.0,39.0,91.578,224.383669839797,0.0,0.0,0.0,SP2,3,224.383669839797,20.0,0.0
6909,7.0,333060000.0,1.1355,430.0,41.0,0.0,41.0,96.634,204.48661590211609,0.0,74.92690880046516,0.0,SP2,3,204.48661590211609,21.0,74.92690880046516
6910,7.0,381730000.0,1.1883,450.0,41.0,0.0,41.0,101.69,178.41488039284,0.0,0.0,0.0,SP2,3,178.41488039284,22.0,0.0
6911,7.0,434920000.0,1.2411,470.0,41.0,0.0,41.0,106.75,156.59503424160488,0.0,0.0,0.0,SP2,3,156.59503424160488,23.0,0.0
6912,7.0,492830000.0,1.2939,490.0,41.0,0.0,41.0,111.81,138.194331295495,0.0,0.0,0.0,SP2,3,138.194331295495,24.0,0.0
6913,7.0,555680000.0,1.3468,510.0,42.0,0.0,42.0,116.87,125.55327141603998,0.0,26.43006472722852,0.0,SP2,3,125.55327141603998,25.0,26.43006472722852
6914,7.0,623650000.0,1.3996,530.0,42.0,0.0,42.0,121.93,111.869545194364,0.0,0.0,0.0,SP2,3,111.869545194364,26.0,0.0
6915,7.0,696950000.0,1.4524,550.0,42.0,0.0,42.0,126.99,100.10394125900729,0.0,0.0,0.0,SP2,3,100.10394125900729,27.0,0.0
6916,7.0,775770000.0,1.5052,570.0,43.0,0.0,43.0,132.06,92.07441822778843,0.0,21.074975489803506,0.0,SP2,3,92.07441822778843,28.0,21.074975489803506
6917,7.0,860330000.0,1.558,590.0,42.0,0.0,42.0,137.11,81.09381500176109,0.0,-19.64438940523075,0.0,SP2,3,81.09381500176109,29.0,-19.64438940523075
6918,7.0,950830000.0,1.6108,610.0,42.0,0.0,42.0,142.16,73.37530563872103,0.0,0.0,0.0,SP2,3,73.37530563872103,30.0,0.0
6919,7.0,1047400000.0,1.6636,630.0,43.0,1.0,42.0,147.21,68.19607736163016,1.585955287479771,17.20130028069082,17.20130028069082,SP2,3,66.6101220741504,31.0,0.0
6920,8.0,4201.3,0.031397,10.0,0.0,0.0,0.0,0.0020169,0.0,0.0,0.0,0.0,SP2,3,0.0,0.0,0.0
6921,8.0,113210.0,0.094127,30.0,0.0,0.0,0.0,1.62,0.0,0.0,0.0,0.0,SP2,3,0.0,1.0,0.0
6922,8.0,523910.0,0.15686,50.0,0.0,0.0,0.0,10.604,0.0,0.0,0.0,0.0,SP2,3,0.0,2.0,0.0
6923,8.0,1437400.0,0.21959,70.0,0.0,0.0,0.0,20.299,0.0,0.0,0.0,0.0,SP2,3,0.0,3.0,0.0
6924,8.0,3054600.0,0.28232,90.0,1.0,0.0,1.0,30.13,543.8124690978565,0.0,1027.1639674167154,0.0,SP2,3,543.8124690978565,4.0,1027.1639674167154
6925,8.0,5576700.0,0.34505,110.0,2.0,0.0,2.0,39.969,595.7392608913201,0.0,658.6295420904454,0.0,SP2,3,595.7392608913201,5.0,658.6295420904454
6926,8.0,9204800.0,0.40778,130.0,3.0,0.0,3.0,49.804,541.3902207890378,0.0,457.8510978490979,0.0,SP2,3,541.3902207890378,6.0,457.8510978490979
6927,8.0,14140000.0,0.47051,150.0,4.0,0.0,4.0,59.541,469.9093544855197,0.0,336.58809533682773,0.0,SP2,3,469.9093544855197,7.0,336.58809533682773
6928,8.0,20583000.0,0.5332399999999999,170.0,5.0,0.0,5.0,69.257,403.5197901438839,0.0,257.81927178431044,0.0,SP2,3,403.5197901438839,8.0,257.81927178431044
6929,8.0,28735000.0,0.59597,190.0,7.0,0.0,7.0,78.972,404.66006531213463,0.0,407.5391482105771,0.0,SP2,3,404.66006531213463,9.0,407.5391482105771
6930,8.0,38798000.0,0.6587,210.0,9.0,0.0,9.0,88.70100000000002,385.3334221598229,0.0,330.1459938599448,0.0,SP2,3,385.3334221598229,10.0,330.1459938599448
6931,8.0,50971000.0,0.72143,230.0,10.0,0.0,10.0,98.417,325.89699399782467,0.0,136.46016332098188,0.0,SP2,3,325.89699399782467,11.0,136.46016332098188
6932,8.0,65457000.0,0.7841600000000001,250.0,14.0,0.0,14.0,108.11,355.28383447894606,0.0,458.68550824418406,0.0,SP2,3,355.28383447894606,12.0,458.68550824418406
6933,8.0,82456000.0,0.8468899999999999,270.0,16.0,0.0,16.0,117.81,322.33037122466516,0.0,195.43850439511883,0.0,SP2,3,322.33037122466516,13.0,195.43850439511883
6934,8.0,102170000.0,0.90963,290.0,18.0,0.0,18.0,127.48,292.6527574230559,0.0,168.52283332721032,0.0,SP2,3,292.6527574230559,14.0,168.52283332721032
6935,8.0,124800000.0,0.97236,310.0,20.0,0.0,20.0,137.12,266.20666155549867,0.0,146.80773911677528,0.0,SP2,3,266.20666155549867,15.0,146.80773911677528
6936,8.0,150540000.0,1.0351,330.0,23.0,0.0,23.0,146.77,253.7928794104237,0.0,193.60484476763543,0.0,SP2,3,253.7928794104237,16.0,193.60484476763543
6937,8.0,179610000.0,1.0978,350.0,24.0,0.0,24.0,156.42,221.96486629113912,0.0,57.14240000365711,0.0,SP2,3,221.96486629113912,17.0,57.14240000365711
6938,8.0,212190000.0,1.1605,370.0,24.0,0.0,24.0,166.07,187.8840173172699,0.0,0.0,0.0,SP2,3,187.8840173172699,18.0,0.0
6939,8.0,248490000.0,1.2233,390.0,24.0,0.0,24.0,175.73,160.4374809229808,0.0,0.0,0.0,SP2,3,160.4374809229808,19.0,0.0
6940,8.0,288710000.0,1.286,410.0,25.0,1.0,24.0,185.38,143.84066780734238,5.753626712293693,41.30108324481135,41.30108324481135,SP2,3,138.08704109504865,20.0,0.0
6941,8.0,333060000.0,1.3487,430.0,25.0,1.0,24.0,195.04,124.68696091592449,4.987478436636978,0.0,0.0,SP2,3,119.6994824792875,21.0,0.0
6942,8.0,381730000.0,1.4115,450.0,27.0,1.0,26.0,204.7,117.49272611235806,4.351582448605853,68.26092328359614,0.0,SP2,3,113.14114366375216,22.0,68.26092328359614
6943,8.0,434920000.0,1.4742,470.0,27.0,1.0,26.0,214.36,103.12355913471542,3.8193910790635344,0.0,0.0,SP2,3,99.30416805565187,23.0,0.0
6944,8.0,492830000.0,1.5369,490.0,27.0,1.0,26.0,224.0,91.00602304825279,3.3705934462315854,0.0,0.0,SP2,3,87.63542960202122,24.0,0.0
6945,8.0,555680000.0,1.5997,510.0,27.0,1.0,26.0,233.64,80.71281733888286,2.9893636051438097,0.0,0.0,SP2,3,77.72345373373905,25.0,0.0
6946,8.0,623650000.0,1.6624,530.0,27.0,1.0,26.0,243.27,71.91613619637688,2.66356059986581,0.0,0.0,SP2,3,69.25257559651106,26.0,0.0
6947,8.0,696940000.0,1.7251,550.0,26.0,1.0,25.0,252.91,61.96999565351985,2.3834613712892248,-22.66515988683739,0.0,SP2,3,59.586534282230616,27.0,-22.66515988683739
6948,8.0,775770000.0,1.7879,570.0,26.0,2.0,24.0,262.54,55.672904044709284,4.2825310803622525,0.0,21.07230201834723,SP2,3,51.39037296434703,28.0,-21.07230201834723
6949,9.0,4201.4,0.025053,10.0,0.0,0.0,0.0,0.00062244,0.0,0.0,0.0,0.0,SP2,3,0.0,0.0,0.0
6950,9.0,113210.0,0.07510800000000001,30.0,0.0,0.0,0.0,0.0077367999999999985,0.0,0.0,0.0,0.0,SP2,3,0.0,1.0,0.0
6951,9.0,523920.0,0.12516,50.0,0.0,0.0,0.0,0.050915,0.0,0.0,0.0,0.0,SP2,3,0.0,2.0,0.0
6952,9.0,1437400.0,0.17522,70.0,0.0,0.0,0.0,0.052659,0.0,0.0,0.0,0.0,SP2,3,0.0,3.0,0.0
6953,9.0,3054700.0,0.22528,90.0,0.0,0.0,0.0,0.24175,0.0,0.0,0.0,0.0,SP2,3,0.0,4.0,0.0
6954,9.0,5576900.0,0.27533,110.0,1.0,0.0,1.0,1.4892,297.8589481802278,0.0,658.6034287948268,0.0,SP2,3,297.8589481802278,5.0,658.6034287948268
6955,9.0,9205000.0,0.32539,130.0,0.0,0.0,0.0,4.6932,0.0,0.0,-457.8510978490979,0.0,SP2,3,0.0,6.0,-457.8510978490979
6956,9.0,14140000.0,0.37544,150.0,0.0,0.0,0.0,8.5075,0.0,0.0,0.0,0.0,SP2,3,0.0,7.0,0.0
6957,9.0,20583000.0,0.4255,170.0,0.0,0.0,0.0,11.669,0.0,0.0,0.0,0.0,SP2,3,0.0,8.0,0.0
6958,9.0,28736000.0,0.47555,190.0,0.0,0.0,0.0,15.19,0.0,0.0,0.0,0.0,SP2,3,0.0,9.0,0.0
6959,9.0,38798000.0,0.52561,210.0,2.0,0.0,2.0,18.515,85.62964936884954,0.0,330.178805030076,0.0,SP2,3,85.62964936884954,10.0,330.178805030076
6960,9.0,50972000.0,0.5756600000000001,230.0,4.0,0.0,4.0,21.391,130.3562401401799,0.0,272.8979083466917,0.0,SP2,3,130.3562401401799,11.0,272.8979083466917
6961,9.0,65459000.0,0.6257199999999999,250.0,5.0,0.0,5.0,24.275,126.88320690098476,0.0,114.6634615935882,0.0,SP2,3,126.88320690098476,12.0,114.6634615935882
6962,9.0,82458000.0,0.67578,270.0,7.0,0.0,7.0,27.164,141.01611701404576,0.0,195.43850439511883,0.0,SP2,3,141.01611701404576,13.0,195.43850439511883
6963,9.0,102170000.0,0.72583,290.0,8.0,0.0,8.0,30.056,130.06789218802484,0.0,84.26996591448419,0.0,SP2,3,130.06789218802484,14.0,84.26996591448419
6964,9.0,124800000.0,0.77589,310.0,13.0,0.0,13.0,32.951,173.0343300110742,0.0,367.0193477919382,0.0,SP2,3,173.0343300110742,15.0,367.0193477919382
6965,9.0,150550000.0,0.82594,330.0,24.0,0.0,24.0,35.848,264.8097617705181,0.0,709.6087475405606,0.0,SP2,3,264.8097617705181,16.0,709.6087475405606
6966,9.0,179610000.0,0.8759999999999999,350.0,34.0,0.0,34.0,38.747,314.45022724578035,0.0,571.6206359622547,0.0,SP2,3,314.45022724578035,17.0,571.6206359622547
6967,9.0,212200000.0,0.92605,370.0,38.0,0.0,38.0,41.647,297.46900842620107,0.0,203.88211943618438,0.0,SP2,3,297.46900842620107,18.0,203.88211943618438
6968,9.0,248500000.0,0.97611,390.0,48.0,0.0,48.0,44.548,320.86204937264785,0.0,457.6114512689565,0.0,SP2,3,320.86204937264785,19.0,457.6114512689565
6969,9.0,288720000.0,1.0262,410.0,47.0,0.0,47.0,47.45,270.4110892941143,0.0,-41.30108324481135,0.0,SP2,3,270.4110892941143,20.0,-41.30108324481135
6970,9.0,333070000.0,1.0762,430.0,48.0,0.0,48.0,50.353,239.39177731138497,0.0,37.45500717263387,0.0,SP2,3,239.39177731138497,21.0,37.45500717263387
6971,9.0,381730000.0,1.1263,450.0,46.0,0.0,46.0,53.257,200.17279263586926,0.0,-68.27495142237207,0.0,SP2,3,200.17279263586926,22.0,-68.27495142237207
6972,9.0,434920000.0,1.1763,470.0,43.0,0.0,43.0,56.162,164.23381639973195,0.0,-93.6903309704632,0.0,SP2,3,164.23381639973195,23.0,-93.6903309704632
6973,9.0,492850000.0,1.2264,490.0,41.0,0.0,41.0,59.066,138.1887233283125,0.0,-57.349544902686425,0.0,SP2,3,138.1887233283125,24.0,-57.349544902686425
6974,9.0,555690000.0,1.2764,510.0,36.0,0.0,36.0,61.972,107.61515314622764,0.0,-132.17135328662576,0.0,SP2,3,107.61515314622764,25.0,-132.17135328662576
6975,9.0,623660000.0,1.3265,530.0,34.0,0.0,34.0,64.878,90.55960830518973,0.0,-48.87831596605303,0.0,SP2,3,90.55960830518973,26.0,-48.87831596605303
6976,9.0,696950000.0,1.3766,550.0,34.0,0.0,34.0,67.78399999999999,81.03652387633922,0.0,0.0,0.0,SP2,3,81.03652387633922,27.0,0.0
6977,9.0,775780000.0,1.4266,570.0,34.0,1.0,33.0,70.69,72.8020899167478,2.141237938727877,0.0,21.07230201834723,SP2,3,70.66085197801993,28.0,-21.07230201834723
6978,9.0,860340000.0,1.4767,590.0,34.0,1.0,33.0,73.58800000000002,65.64661100915289,1.9307826767397915,0.0,0.0,SP2,3,63.71582833241313,29.0,0.0
6979,9.0,950840000.0,1.5267,610.0,34.0,1.0,33.0,76.465,59.39843224476738,1.7470127130813935,0.0,0.0,SP2,3,57.65141953168599,30.0,0.0
6980,9.0,1047500000.0,1.5768,630.0,34.0,1.0,33.0,79.343,53.91733204354618,1.585803883633711,0.0,0.0,SP2,3,52.33152815991247,31.0,0.0
6981,9.0,1150400000.0,1.6268,650.0,32.0,1.0,31.0,82.22200000000002,46.206663925071275,1.4439582476584771,-32.28628898165816,0.0,SP2,3,44.7627056774128,32.0,-32.28628898165816
6982,10.0,4201.4,0.039582,10.0,0.0,0.0,0.0,0.0040726,0.0,0.0,0.0,0.0,SP2,3,0.0,0.0,0.0
6983,10.0,113210.0,0.11867,30.0,0.0,0.0,0.0,8.7013,0.0,0.0,0.0,0.0,SP2,3,0.0,1.0,0.0
6984,10.0,523910.0,0.19775,50.0,0.0,0.0,0.0,20.322,0.0,0.0,0.0,0.0,SP2,3,0.0,2.0,0.0
6985,10.0,1437400.0,0.27683,70.0,1.0,0.0,1.0,32.334,1155.6487881635676,0.0,1818.4430788583481,0.0,SP2,3,1155.6487881635676,3.0,1818.4430788583481
6986,10.0,3054700.0,0.35592,90.0,2.0,0.0,2.0,44.451,1087.5893332283447,0.0,1027.100456381817,0.0,SP2,3,1087.5893332283447,4.0,1027.100456381817
6987,10.0,5576800.0,0.435,110.0,2.0,0.0,2.0,56.604,595.7285784343395,0.0,0.0,0.0,SP2,3,595.7285784343395,5.0,0.0
6988,10.0,9204900.0,0.5140899999999999,130.0,2.0,0.0,2.0,68.79899999999999,360.9228928301909,0.0,0.0,0.0,SP2,3,360.9228928301909,6.0,0.0
6989,10.0,14140000.0,0.59317,150.0,2.0,0.0,2.0,80.975,234.95467724275986,0.0,0.0,0.0,SP2,3,234.95467724275986,7.0,0.0
6990,10.0,20583000.0,0.6722600000000001,170.0,2.0,0.0,2.0,93.145,161.40791605755354,0.0,0.0,0.0,SP2,3,161.40791605755354,8.0,0.0
6991,10.0,28736000.0,0.75134,190.0,2.0,0.0,2.0,105.33,115.61313809203176,0.0,0.0,0.0,SP2,3,115.61313809203176,9.0,0.0
6992,10.0,38798000.0,0.83042,210.0,4.0,0.0,4.0,117.52,171.25929873769908,0.0,330.178805030076,0.0,SP2,3,171.25929873769908,10.0,330.178805030076
6993,10.0,50972000.0,0.90951,230.0,5.0,0.0,5.0,129.71,162.94530017522487,0.0,136.44895417334584,0.0,SP2,3,162.94530017522487,11.0,136.44895417334584
6994,10.0,65458000.0,0.98859,250.0,7.0,0.0,7.0,141.91,177.63920340896735,0.0,229.34275412209203,0.0,SP2,3,177.63920340896735,12.0,229.34275412209203
6995,10.0,82457000.0,1.0677,270.0,8.0,0.0,8.0,154.11,161.16323107620337,0.0,97.71925219755941,0.0,SP2,3,161.16323107620337,13.0,97.71925219755941
6996,10.0,102170000.0,1.1468,290.0,8.0,0.0,8.0,166.31,130.06789218802484,0.0,0.0,0.0,SP2,3,130.06789218802484,14.0,0.0
6997,10.0,124800000.0,1.2258,310.0,8.0,0.0,8.0,178.52,106.48266462219952,0.0,0.0,0.0,SP2,3,106.48266462219952,15.0,0.0
6998,10.0,150550000.0,1.3049,330.0,8.0,0.0,8.0,190.73,88.26992059017269,0.0,0.0,0.0,SP2,3,88.26992059017269,16.0,0.0
6999,10.0,179610000.0,1.3840000000000001,350.0,8.0,0.0,8.0,202.93,73.98828876371303,0.0,0.0,0.0,SP2,3,73.98828876371303,17.0,0.0
7000,10.0,212190000.0,1.4631,370.0,10.0,0.0,10.0,215.14,78.28500721552912,0.0,101.97234917779696,0.0,SP2,3,78.28500721552912,18.0,101.97234917779696
7001,10.0,248500000.0,1.5422,390.0,10.0,0.0,10.0,227.35,66.8462602859683,0.0,0.0,0.0,SP2,3,66.8462602859683,19.0,0.0
7002,10.0,288720000.0,1.6213,410.0,10.0,0.0,10.0,239.56,57.53427431789665,0.0,0.0,0.0,SP2,3,57.53427431789665,20.0,0.0
7003,10.0,333060000.0,1.7003,430.0,9.0,0.0,9.0,251.78,44.88730592973281,0.0,-37.46345440023258,0.0,SP2,3,44.88730592973281,21.0,-37.46345440023258
7004,10.0,381730000.0,1.7794,450.0,9.0,0.0,9.0,263.99,39.16424203745268,0.0,0.0,0.0,SP2,3,39.16424203745268,22.0,0.0
7005,10.0,434920000.0,1.8585,470.0,9.0,0.0,9.0,276.2,34.37451971157181,0.0,0.0,0.0,SP2,3,34.37451971157181,23.0,0.0
7006,10.0,492840000.0,1.9376,490.0,9.0,0.0,9.0,288.41,30.33472549500205,0.0,0.0,0.0,SP2,3,30.33472549500205,24.0,0.0
7007,10.0,555680000.0,2.0167,510.0,8.0,0.0,8.0,300.61,23.914908841150478,0.0,-26.434270657325147,0.0,SP2,3,23.914908841150478,25.0,-26.434270657325147
7008,11.0,4201.4,0.032875,10.0,0.0,0.0,0.0,0.0050523,0.0,0.0,0.0,0.0,SP2,3,0.0,0.0,0.0
7009,11.0,113210.0,0.098559,30.0,0.0,0.0,0.0,11.593,0.0,0.0,0.0,0.0,SP2,3,0.0,1.0,0.0
7010,11.0,523920.0,0.16424,50.0,0.0,0.0,0.0,24.361,0.0,0.0,0.0,0.0,SP2,3,0.0,2.0,0.0
7011,11.0,1437400.0,0.22993,70.0,0.0,0.0,0.0,37.335,0.0,0.0,0.0,0.0,SP2,3,0.0,3.0,0.0
7012,11.0,3054700.0,0.29561,90.0,2.0,0.0,2.0,50.368,1087.5893332283447,0.0,2054.200912763634,0.0,SP2,3,1087.5893332283447,4.0,2054.200912763634
7013,11.0,5576900.0,0.36129,110.0,3.0,0.0,3.0,63.415,893.5768445406833,0.0,658.6034287948268,0.0,SP2,3,893.5768445406833,5.0,658.6034287948268
7014,11.0,9205100.0,0.42698,130.0,3.0,0.0,3.0,76.483,541.3725765411497,0.0,0.0,0.0,SP2,3,541.3725765411497,6.0,0.0
7015,11.0,14140000.0,0.49266,150.0,3.0,0.0,3.0,89.55799999999998,352.43201586413977,0.0,0.0,0.0,SP2,3,352.43201586413977,7.0,0.0
7016,11.0,20583000.0,0.55835,170.0,6.0,0.0,6.0,102.62,484.2237481726606,0.0,773.4578153529312,0.0,SP2,3,484.2237481726606,8.0,773.4578153529312
7017,11.0,28736000.0,0.62403,190.0,7.0,0.0,7.0,115.7,404.6459833221112,0.0,203.74458090350944,0.0,SP2,3,404.6459833221112,9.0,203.74458090350944
7018,11.0,38799000.0,0.68971,210.0,12.0,0.0,12.0,128.78,513.7646541734516,0.0,825.3649846498621,0.0,SP2,3,513.7646541734516,10.0,825.3649846498621
7019,11.0,50973000.0,0.7554,230.0,14.0,0.0,14.0,141.87,456.2378897355143,0.0,272.8979083466917,0.0,SP2,3,456.2378897355143,11.0,272.8979083466917
7020,11.0,65459000.0,0.8210799999999999,250.0,15.0,0.0,15.0,154.96,380.64962070295434,0.0,114.67137706104602,0.0,SP2,3,380.64962070295434,12.0,114.67137706104602
7021,11.0,82459000.0,0.8867700000000001,270.0,17.0,0.0,17.0,168.05,342.4635595605975,0.0,195.42700801250732,0.0,SP2,3,342.4635595605975,13.0,195.42700801250732
7022,11.0,102170000.0,0.95245,290.0,21.0,0.0,21.0,181.14,341.4282169935652,0.0,337.09696476207444,0.0,SP2,3,341.4282169935652,14.0,337.09696476207444
7023,11.0,124800000.0,1.0181,310.0,24.0,0.0,24.0,194.23,319.4479938665985,0.0,220.2116086751629,0.0,SP2,3,319.4479938665985,15.0,220.2116086751629
7024,11.0,150550000.0,1.0838,330.0,24.0,0.0,24.0,207.32,264.8097617705181,0.0,0.0,0.0,SP2,3,264.8097617705181,16.0,0.0
7025,11.0,179610000.0,1.1495,350.0,24.0,0.0,24.0,220.41,221.96486629113912,0.0,0.0,0.0,SP2,3,221.96486629113912,17.0,0.0
7026,11.0,212200000.0,1.2152,370.0,25.0,0.0,25.0,233.5,195.70329501723754,0.0,50.970529859046096,0.0,SP2,3,195.70329501723754,18.0,50.970529859046096
7027,11.0,248500000.0,1.2809,390.0,25.0,0.0,25.0,246.59,167.11565071492075,0.0,0.0,0.0,SP2,3,167.11565071492075,19.0,0.0
7028,11.0,288720000.0,1.3466,410.0,25.0,0.0,25.0,259.69,143.83568579474164,0.0,0.0,0.0,SP2,3,143.83568579474164,20.0,0.0
7029,11.0,333070000.0,1.4122,430.0,25.0,0.0,25.0,272.78,124.68321734967968,0.0,0.0,0.0,SP2,3,124.68321734967968,21.0,0.0
7030,11.0,381740000.0,1.4779,450.0,25.0,0.0,25.0,285.87,108.78671138119611,0.0,0.0,0.0,SP2,3,108.78671138119611,22.0,0.0
7031,11.0,434930000.0,1.5436,470.0,25.0,0.0,25.0,298.97,95.4825815709604,0.0,0.0,0.0,SP2,3,95.4825815709604,23.0,0.0
7032,11.0,492850000.0,1.6093,490.0,25.0,0.0,25.0,312.06,84.26141666360516,0.0,0.0,0.0,SP2,3,84.26141666360516,24.0,0.0
7033,11.0,555690000.0,1.675,510.0,25.0,0.0,25.0,325.16,74.73274524043586,0.0,0.0,0.0,SP2,3,74.73274524043586,25.0,0.0
7034,11.0,623660000.0,1.7407,530.0,26.0,0.0,26.0,338.25,69.25146517455684,0.0,24.439157983026515,0.0,SP2,3,69.25146517455684,26.0,24.439157983026515
7035,11.0,696960000.0,1.8063,550.0,26.0,0.0,26.0,351.34,61.968217359337864,0.0,0.0,0.0,SP2,3,61.968217359337864,27.0,0.0
7036,12.0,4201.4,0.042757,10.0,0.0,0.0,0.0,0.006826100000000001,0.0,0.0,0.0,0.0,SP2,3,0.0,0.0,0.0
7037,12.0,113210.0,0.12819,30.0,0.0,0.0,0.0,13.238,0.0,0.0,0.0,0.0,SP2,3,0.0,1.0,0.0
7038,12.0,523910.0,0.21361,50.0,0.0,0.0,0.0,26.986,0.0,0.0,0.0,0.0,SP2,3,0.0,2.0,0.0
7039,12.0,1437400.0,0.29904000000000003,70.0,1.0,0.0,1.0,40.786,1155.6487881635676,0.0,1818.4430788583481,0.0,SP2,3,1155.6487881635676,3.0,1818.4430788583481
7040,12.0,3054700.0,0.38447,90.0,1.0,0.0,1.0,54.602,543.7946666141723,0.0,0.0,0.0,SP2,3,543.7946666141723,4.0,0.0
7041,12.0,5576800.0,0.4699,110.0,2.0,0.0,2.0,68.436,595.7285784343395,0.0,658.6295420904454,0.0,SP2,3,595.7285784343395,5.0,658.6295420904454
7042,12.0,9205000.0,0.55533,130.0,2.0,0.0,2.0,82.301,360.91897188621664,0.0,0.0,0.0,SP2,3,360.91897188621664,6.0,0.0
7043,12.0,14140000.0,0.64076,150.0,2.0,0.0,2.0,96.158,234.95467724275986,0.0,0.0,0.0,SP2,3,234.95467724275986,7.0,0.0
7044,12.0,20583000.0,0.72618,170.0,3.0,0.0,3.0,109.98,242.1118740863303,0.0,257.81927178431044,0.0,SP2,3,242.1118740863303,8.0,257.81927178431044
7045,12.0,28736000.0,0.81161,190.0,3.0,0.0,3.0,123.8,173.41970713804764,0.0,0.0,0.0,SP2,3,173.41970713804764,9.0,0.0
7046,12.0,38798000.0,0.89704,210.0,5.0,0.0,5.0,137.64,214.07412342212388,0.0,330.178805030076,0.0,SP2,3,214.07412342212388,10.0,330.178805030076
7047,12.0,50972000.0,0.98247,230.0,6.0,0.0,6.0,151.48,195.53436021026985,0.0,136.44895417334584,0.0,SP2,3,195.53436021026985,11.0,136.44895417334584
7048,12.0,65458000.0,1.0679,250.0,6.0,0.0,6.0,165.32,152.26217435054346,0.0,0.0,0.0,SP2,3,152.26217435054346,12.0,0.0
7049,12.0,82457000.0,1.1533,270.0,6.0,0.0,6.0,179.16,120.8724233071525,0.0,0.0,0.0,SP2,3,120.8724233071525,13.0,0.0
7050,12.0,102170000.0,1.2388,290.0,7.0,0.0,7.0,193.01,113.80940566452178,0.0,84.2656910722017,0.0,SP2,3,113.80940566452178,14.0,84.2656910722017
7051,12.0,124800000.0,1.3242,310.0,7.0,0.0,7.0,206.86,93.17233154442457,0.0,0.0,0.0,SP2,3,93.17233154442457,15.0,0.0
7052,12.0,150550000.0,1.4096,330.0,8.0,0.0,8.0,220.71,88.26992059017269,0.0,64.50988614005097,0.0,SP2,3,88.26992059017269,16.0,64.50988614005097
7053,12.0,179610000.0,1.495,350.0,8.0,0.0,8.0,234.56,73.98828876371303,0.0,0.0,0.0,SP2,3,73.98828876371303,17.0,0.0
7054,12.0,212190000.0,1.5805,370.0,8.0,0.0,8.0,248.41,62.628005772423286,0.0,0.0,0.0,SP2,3,62.628005772423286,18.0,0.0
7055,12.0,248490000.0,1.6659,390.0,9.0,0.0,9.0,262.27,60.16405534611779,0.0,45.761145126895656,0.0,SP2,3,60.16405534611779,19.0,45.761145126895656
7056,12.0,288720000.0,1.7513,410.0,10.0,1.0,9.0,276.12,57.53427431789665,5.7534274317896665,41.29081700487975,41.29081700487975,SP2,3,51.780846886107,20.0,0.0
7057,12.0,333070000.0,1.8368,430.0,10.0,1.0,9.0,289.97,49.87328693987185,4.987328693987187,0.0,0.0,SP2,3,44.88595824588467,21.0,0.0
7058,12.0,381730000.0,1.9222,450.0,10.0,1.0,9.0,303.83,43.515824486058534,4.351582448605853,0.0,0.0,SP2,3,39.16424203745268,22.0,0.0
7059,12.0,434920000.0,2.0076,470.0,11.0,1.0,10.0,317.69,42.013301869698864,3.8193910790635344,31.23011032348773,0.0,SP2,3,38.193910790635336,23.0,31.23011032348773
7060,12.0,492840000.0,2.093,490.0,11.0,1.0,10.0,331.54,37.075775605002505,3.370525055000228,0.0,0.0,SP2,3,33.705250550002276,24.0,0.0
7061,13.0,4201.3,0.027260000000000003,10.0,0.0,0.0,0.0,0.00012207,0.0,0.0,0.0,0.0,SP2,3,0.0,0.0,0.0
7062,13.0,113210.0,0.081725,30.0,0.0,0.0,0.0,0.075829,0.0,0.0,0.0,0.0,SP2,3,0.0,1.0,0.0
7063,13.0,523900.0,0.13619,50.0,0.0,0.0,0.0,0.071747,0.0,0.0,0.0,0.0,SP2,3,0.0,2.0,0.0
7064,13.0,1437300.0,0.19065,70.0,0.0,0.0,0.0,0.13928,0.0,0.0,0.0,0.0,SP2,3,0.0,3.0,0.0
7065,13.0,3054600.0,0.24512,90.0,1.0,0.0,1.0,0.12879000000000002,543.8124690978565,0.0,1027.100456381817,0.0,SP2,3,543.8124690978565,4.0,1027.100456381817
7066,13.0,5576700.0,0.29958,110.0,1.0,0.0,1.0,0.20485,297.86963044566005,0.0,0.0,0.0,SP2,3,297.86963044566005,5.0,0.0
7067,13.0,9204800.0,0.35405,130.0,1.0,0.0,1.0,0.28778000000000004,180.4634069296793,0.0,0.0,0.0,SP2,3,180.4634069296793,6.0,0.0
7068,13.0,14140000.0,0.40851,150.0,1.0,0.0,1.0,0.1883,117.47733862137993,0.0,0.0,0.0,SP2,3,117.47733862137993,7.0,0.0
7069,13.0,20583000.0,0.46298,170.0,2.0,0.0,2.0,1.1394,161.40791605755354,0.0,257.81927178431044,0.0,SP2,3,161.40791605755354,8.0,257.81927178431044
