Unnamed: 0,selgroup,volseg,pixelRato2initalMask,sradius,numsel_allcluster,numsel_noisecluster,numsel_Currentcluster,shelldistance,vol_density_numsel_allcluster,vol_density_numsel_noisecluster,shell_density_numsel_allcluster,shell_density_numsel_noisecluster,sub_group_type,idd,vol_density_numsel_Currentcluster,shell_density_numsel_Currentcluster
172,0.0,193710000.0,1.158,170.0,14.0,0.0,14.0,176.2,120.05479300752864,0.0,0.0,0.0,SP1,3,120.05479300752864,0.0
173,0.0,270430000.0,1.2943,190.0,16.0,0.0,16.0,200.18,98.28078648707981,0.0,43.30369051372034,0.0,SP1,3,98.28078648707981,43.30369051372034
174,0.0,365140000.0,1.4305,210.0,17.0,1.0,16.0,224.18,77.33801461852252,4.549294977560146,17.539114856998335,17.539114856998335,SP1,3,72.78871964096236,0.0
175,0.0,479710000.0,1.5667,230.0,17.0,1.0,16.0,248.19,58.86723782661881,3.4627786956834594,0.0,0.0,SP1,3,55.40445913093535,0.0
176,0.0,616050000.0,1.703,250.0,19.0,1.0,18.0,272.21,51.231980836003466,2.6964200440001815,24.367457358168,0.0,SP1,3,48.53556079200328,24.367457358168
177,0.0,776040000.0,1.8392,270.0,19.0,1.0,18.0,296.22,40.66989046185755,2.1405205506240814,0.0,0.0,SP1,3,38.529369911233466,0.0
178,0.0,961590000.0,1.9755,290.0,19.0,1.0,18.0,320.21,32.822160997951244,1.7274821577869075,0.0,0.0,SP1,3,31.094678840164327,0.0
179,0.0,1174600000.0,2.1117,310.0,19.0,1.0,18.0,344.21,26.869965770492023,1.4142087247627382,0.0,0.0,SP1,3,25.455757045729285,0.0
180,0.0,1416900000.0,2.2479,330.0,21.0,2.0,19.0,368.21,24.61974799225955,2.34473790402472,13.711346001702948,6.855673000851474,SP1,3,22.275010088234836,6.855673000851474
181,1.0,39076.0,0.083835,10.0,0.0,0.0,0.0,0.00071179,0.0,0.0,0.0,0.0,SP1,3,0.0,0.0
182,1.0,1054900.0,0.25149,30.0,0.0,0.0,0.0,22.836,0.0,0.0,0.0,0.0,SP1,3,0.0,0.0
183,1.0,4883400.0,0.41914,50.0,0.0,0.0,0.0,49.32899999999999,0.0,0.0,0.0,0.0,SP1,3,0.0,0.0
184,1.0,13400000.0,0.5867899999999999,70.0,1.0,0.0,1.0,76.232,123.96489314226211,0.0,195.04609446332012,0.0,SP1,3,123.96489314226211,195.04609446332012
185,1.0,28480000.0,0.75445,90.0,4.0,0.0,4.0,103.09,233.3047146216731,0.0,330.463441930964,0.0,SP1,3,233.3047146216731,330.463441930964
186,1.0,51998000.0,0.9221,110.0,6.0,0.0,6.0,130.08,191.67616848028527,0.0,141.26452658443,0.0,SP1,3,191.67616848028527,141.26452658443
187,1.0,85827000.0,1.0898,130.0,10.0,0.0,10.0,157.12,193.54393933218128,0.0,196.41485921621242,0.0,SP1,3,193.54393933218128,196.41485921621242
188,1.0,131850000.0,1.2574,150.0,10.0,0.0,10.0,183.99,125.9863153664249,0.0,0.0,0.0,SP1,3,125.9863153664249,0.0
189,1.0,191930000.0,1.4251,170.0,11.0,0.0,11.0,210.89,95.20359114869709,0.0,27.64862796448589,0.0,SP1,3,95.20359114869709,27.64862796448589
190,1.0,267950000.0,1.5927,190.0,12.0,1.0,11.0,237.82,74.3928151419136,6.199401261826132,21.851217680956488,21.851217680956488,SP1,3,68.19341388008746,0.0
191,1.0,361790000.0,1.7604,210.0,12.0,1.0,11.0,264.77,55.097030922014845,4.591419243501236,0.0,0.0,SP1,3,50.5056116785136,0.0
192,1.0,475320000.0,1.9280000000000002,230.0,13.0,2.0,11.0,291.74,45.43188669818661,6.989521030490248,14.631635410079381,14.631635410079381,SP1,3,38.442365667696365,0.0
193,1.0,610390000.0,2.0957,250.0,13.0,2.0,11.0,318.71,35.37850290041131,5.442846600063279,0.0,0.0,SP1,3,29.93565630034803,0.0
194,1.0,768920000.0,2.2633,270.0,13.0,2.0,11.0,345.64,28.084435813065163,4.320682432779255,0.0,0.0,SP1,3,23.7637533802859,0.0
195,1.0,952770000.0,2.431,290.0,14.0,3.0,11.0,372.59,24.40863372428642,5.23042151234709,9.03524377539468,9.03524377539468,SP1,3,19.17821221193933,0.0
196,1.0,1163800000.0,2.5986,310.0,14.0,3.0,11.0,399.54,19.9826550554119,4.281997511873978,0.0,0.0,SP1,3,15.700657543537927,0.0
197,2.0,35816.0,0.070088,10.0,0.0,0.0,0.0,0.00012207,0.0,0.0,0.0,0.0,SP1,3,0.0,0.0
198,2.0,966810.0,0.21025,30.0,0.0,0.0,0.0,22.858,0.0,0.0,0.0,0.0,SP1,3,0.0,0.0
199,2.0,4475800.0,0.35041,50.0,1.0,0.0,1.0,48.147,371.13578982669287,0.0,473.39250556607806,0.0,SP1,3,371.13578982669287,473.39250556607806
200,2.0,12282000.0,0.49057,70.0,1.0,0.0,1.0,73.883,135.24910992560757,0.0,0.0,0.0,SP1,3,135.24910992560757,0.0
201,2.0,26102000.0,0.63073,90.0,5.0,0.0,5.0,99.815,318.19967207614593,0.0,480.79003418417136,0.0,SP1,3,318.19967207614593,480.79003418417136
202,2.0,47657000.0,0.7709,110.0,10.0,0.0,10.0,125.75,348.55940745458435,0.0,385.3234906300887,0.0,SP1,3,348.55940745458435,385.3234906300887
203,2.0,78665000.0,0.91106,130.0,13.0,0.0,13.0,151.76,274.5145157996829,0.0,160.71300001028558,0.0,SP1,3,274.5145157996829,160.71300001028558
204,2.0,120850000.0,1.0512,150.0,16.0,0.0,16.0,177.81,219.9261323103103,0.0,118.1317696887267,0.0,SP1,3,219.9261323103103,118.1317696887267
205,2.0,175920000.0,1.1914,170.0,17.0,0.0,17.0,203.88,160.52298009212888,0.0,30.16396528248252,0.0,SP1,3,160.52298009212888,30.16396528248252
206,2.0,245590000.0,1.3315,190.0,20.0,0.0,20.0,229.97,135.27664547467828,0.0,71.52847286233583,0.0,SP1,3,135.27664547467828,71.52847286233583
207,2.0,331600000.0,1.4717,210.0,20.0,0.0,20.0,256.04,100.18875561557975,0.0,0.0,0.0,SP1,3,100.18875561557975,0.0
208,2.0,435630000.0,1.6119,230.0,21.0,0.0,21.0,282.09,80.07648906235237,0.0,15.967793599022515,0.0,SP1,3,80.07648906235237,15.967793599022515
209,2.0,559460000.0,1.7519999999999998,250.0,21.0,0.0,21.0,308.14,62.352484413957306,0.0,0.0,0.0,SP1,3,62.352484413957306,0.0
210,2.0,704730000.0,1.8922,270.0,22.0,1.0,21.0,334.19,51.85652732016357,2.357114878189253,11.434773649799078,11.434773649799078,SP1,3,49.499412441974314,0.0
211,2.0,873250000.0,2.0324,290.0,23.0,2.0,21.0,360.24,43.75148017915279,3.8044765373176346,9.85716572576734,9.85716572576734,SP1,3,39.94700364183517,0.0
212,2.0,1066700000.0,2.1725,310.0,23.0,2.0,21.0,386.3,35.816987031447624,3.1145206114302284,0.0,0.0,SP1,3,32.7024664200174,0.0
213,2.0,1286800000.0,2.3127,330.0,25.0,4.0,21.0,412.36,32.27248927778816,5.163598284446106,15.094316838767035,15.094316838767035,SP1,3,27.10889099334205,0.0
214,3.0,39234.0,0.067768,10.0,0.0,0.0,0.0,0.00070124,0.0,0.0,0.0,0.0,SP1,3,0.0,0.0
215,3.0,1059100.0,0.20329,30.0,0.0,0.0,0.0,22.049,0.0,0.0,0.0,0.0,SP1,3,0.0,0.0
216,3.0,4903000.0,0.33881,50.0,0.0,0.0,0.0,46.387,0.0,0.0,0.0,0.0,SP1,3,0.0,0.0
217,3.0,13454000.0,0.47434,70.0,2.0,0.0,2.0,70.836,246.93467639457592,0.0,388.5228787524997,0.0,SP1,3,246.93467639457592,388.5228787524997
218,3.0,28594000.0,0.6098600000000001,90.0,2.0,0.0,2.0,95.366,116.18728181480814,0.0,0.0,0.0,SP1,3,116.18728181480814,0.0
219,3.0,52206000.0,0.74538,110.0,6.0,0.0,6.0,119.96,190.9124891513978,0.0,281.4042974938696,0.0,SP1,3,190.9124891513978,281.4042974938696
220,3.0,86172000.0,0.8809,130.0,12.0,0.0,12.0,144.53,231.32287538035263,0.0,293.4339459647257,0.0,SP1,3,231.32287538035263,293.4339459647257
221,3.0,132380000.0,1.0164,150.0,15.0,0.0,15.0,169.15,188.22286993197372,0.0,107.84688158584957,0.0,SP1,3,188.22286993197372,107.84688158584957
222,3.0,192700000.0,1.1520000000000001,170.0,17.0,0.0,17.0,193.78,146.5449022200691,0.0,55.077240321827325,0.0,SP1,3,146.5449022200691,55.077240321827325
223,3.0,269030000.0,1.2875,190.0,18.0,0.0,18.0,218.37,111.14125646178353,0.0,21.762473052617747,0.0,SP1,3,111.14125646178353,21.762473052617747
224,3.0,363240000.0,1.423,210.0,20.0,0.0,20.0,242.99,91.46181962924305,0.0,35.26440012963194,0.0,SP1,3,91.46181962924305,35.26440012963194
225,3.0,477220000.0,1.5585,230.0,21.0,1.0,20.0,267.6,73.09777656056444,3.4808465028840203,14.573868820023794,14.573868820023794,SP1,3,69.61693005768039,0.0
226,3.0,612860000.0,1.694,250.0,21.0,1.0,20.0,292.23,56.9195590024354,2.7104551905921617,0.0,0.0,SP1,3,54.20910381184324,0.0
227,3.0,772020000.0,1.8296,270.0,23.0,2.0,21.0,316.86,49.48832940395998,4.303332991648694,20.873706560772966,10.43685328038648,SP1,3,45.184996412311285,10.43685328038648
228,3.0,956580000.0,1.9651,290.0,24.0,3.0,21.0,341.5,41.67671249090666,5.209589061363332,9.000485306167711,9.000485306167711,SP1,3,36.46712342954333,0.0
229,3.0,1168500000.0,2.1006,310.0,26.0,4.0,22.0,366.14,36.961376782853335,5.686365658900512,15.676949491377053,7.838474745688527,SP1,3,31.275011123952822,7.838474745688527
230,3.0,1409500000.0,2.2361,330.0,26.0,4.0,22.0,390.78,30.641623817498488,4.714095971922843,0.0,0.0,SP1,3,25.927527845575643,0.0
231,4.0,39944.0,0.072804,10.0,0.0,0.0,0.0,0.00059802,0.0,0.0,0.0,0.0,SP1,3,0.0,0.0
232,4.0,1078300.0,0.2184,30.0,1.0,0.0,1.0,25.658,1540.5078068314124,0.0,1599.7688346832035,0.0,SP1,3,1540.5078068314124,1599.7688346832035
233,4.0,4991900.0,0.36399,50.0,1.0,0.0,1.0,53.65600000000001,332.7649929097763,0.0,0.0,0.0,SP1,3,332.7649929097763,0.0
234,4.0,13697000.0,0.50959,70.0,3.0,0.0,3.0,82.14,363.83067126516295,0.0,381.64514321634726,0.0,SP1,3,363.83067126516295,381.64514321634726
235,4.0,29112000.0,0.65518,90.0,6.0,0.0,6.0,110.56,342.35976259404623,0.0,323.2817842568237,0.0,SP1,3,342.35976259404623,323.2817842568237
236,4.0,53151000.0,0.80077,110.0,6.0,0.0,6.0,139.06,187.518154101294,0.0,0.0,0.0,SP1,3,187.518154101294,0.0
237,4.0,87733000.0,0.94637,130.0,11.0,1.0,10.0,167.58,208.273115579878,18.933919598170732,240.1725707168921,48.034514143378416,SP1,3,189.33919598170726,192.13805657351367
238,4.0,134770000.0,1.092,150.0,13.0,2.0,11.0,196.13,160.23361568139842,24.651325489445906,70.63076166023819,35.315380830119096,SP1,3,135.58229019195247,35.315380830119096
239,4.0,196190000.0,1.2376,170.0,13.0,2.0,11.0,224.7,110.07026038728813,16.933886213428945,0.0,0.0,SP1,3,93.1363741738592,0.0
240,4.0,273900000.0,1.3831,190.0,16.0,3.0,13.0,253.26,97.03568123293535,18.19419023117538,64.12802347598684,21.376007825328948,SP1,3,78.84149100175999,42.752015650657896
241,4.0,369820000.0,1.5287,210.0,21.0,6.0,15.0,281.83,94.32621526751544,26.950347219290123,86.58932277451586,51.95359366470951,SP1,3,67.37586804822531,34.63572910980634
242,4.0,485860000.0,1.6743,230.0,21.0,6.0,15.0,310.4,71.79788607877279,20.513681736792236,0.0,0.0,SP1,3,51.28420434198058,0.0
243,4.0,623950000.0,1.8199,250.0,22.0,7.0,15.0,338.97,58.570158663897544,18.635959574876487,12.029325571050126,12.029325571050126,SP1,3,39.93419908902105,0.0
244,4.0,785990000.0,1.9655,270.0,23.0,8.0,15.0,367.55,48.6087355646321,16.907386283350295,10.251355024107086,10.251355024107086,SP1,3,31.70134928128181,0.0
245,4.0,973920000.0,2.1111,290.0,25.0,10.0,15.0,396.13,42.64029817917057,17.05611927166823,17.678173448691663,17.678173448691663,SP1,3,25.584178907502345,0.0
246,4.0,1189600000.0,2.2567,310.0,26.0,11.0,15.0,424.71,36.305790829492366,15.360142274016006,7.701824777940987,7.701824777940987,SP1,3,20.945648555476367,0.0
247,4.0,1435100000.0,2.4023,330.0,27.0,11.0,15.0,453.29,31.252524798878426,12.732510103246765,6.766311886380091,0.0,SP1,3,17.362513777154682,0.0
248,5.0,33216.0,0.081554,10.0,0.0,0.0,0.0,0.00084573,0.0,0.0,0.0,0.0,SP1,3,0.0,0.0
249,5.0,896670.0,0.24465,30.0,0.0,0.0,0.0,30.983,0.0,0.0,0.0,0.0,SP1,3,0.0,0.0
250,5.0,4151100.0,0.40774,50.0,0.0,0.0,0.0,65.172,0.0,0.0,0.0,0.0,SP1,3,0.0,0.0
251,5.0,11390000.0,0.5708300000000001,70.0,2.0,0.0,2.0,99.193,291.68210151120496,0.0,458.9453005584584,0.0,SP1,3,291.68210151120496,458.9453005584584
252,5.0,24208000.0,0.73392,90.0,4.0,0.0,4.0,133.11,274.4761348490271,0.0,259.18701327918745,0.0,SP1,3,274.4761348490271,259.18701327918745
253,5.0,44199000.0,0.8970100000000001,110.0,6.0,0.0,6.0,167.05,225.49780331314903,0.0,166.18774129421362,0.0,SP1,3,225.49780331314903,166.18774129421362
254,5.0,72956000.0,1.0601,130.0,10.0,0.0,10.0,200.95,227.6892329769056,0.0,231.05742158171049,0.0,SP1,3,227.6892329769056,231.05742158171049
255,5.0,112070000.0,1.2232,150.0,10.0,0.0,10.0,234.78,148.22250094640066,0.0,0.0,0.0,SP1,3,148.22250094640066,0.0
256,5.0,163150000.0,1.3863,170.0,12.0,0.0,12.0,268.61,122.17931239519308,0.0,65.04031198536853,0.0,SP1,3,122.17931239519308,65.04031198536853
257,5.0,227770000.0,1.5494,190.0,12.0,0.0,12.0,302.46,87.51615584702002,0.0,0.0,0.0,SP1,3,87.51615584702002,0.0
258,5.0,307530000.0,1.7125,210.0,12.0,0.0,12.0,336.27,64.81824478026775,0.0,0.0,0.0,SP1,3,64.81824478026775,0.0
259,5.0,404030000.0,1.8756,230.0,14.0,0.0,14.0,370.07,57.55962169514238,0.0,34.427555815674864,0.0,SP1,3,57.55962169514238,34.427555815674864
260,5.0,518860000.0,2.0387,250.0,14.0,0.0,14.0,403.88,44.82098052169828,0.0,0.0,0.0,SP1,3,44.82098052169828,0.0
261,5.0,653610000.0,2.2017,270.0,14.0,0.0,14.0,437.7,35.58056632164191,0.0,0.0,0.0,SP1,3,35.58056632164191,0.0
262,5.0,809880000.0,2.3648,290.0,15.0,0.0,15.0,471.53,30.76621662665417,0.0,10.629868612697974,0.0,SP1,3,30.76621662665417,10.629868612697974
263,5.0,989270000.0,2.5279,310.0,15.0,0.0,15.0,505.34,25.18720220121371,0.0,0.0,0.0,SP1,3,25.18720220121371,0.0
264,6.0,34496.0,0.080657,10.0,0.0,0.0,0.0,0.00069323,0.0,0.0,0.0,0.0,SP1,3,0.0,0.0
265,6.0,931200.0,0.24196,30.0,0.0,0.0,0.0,26.917,0.0,0.0,0.0,0.0,SP1,3,0.0,0.0
266,6.0,4310900.0,0.40325,50.0,0.0,0.0,0.0,57.861,0.0,0.0,0.0,0.0,SP1,3,0.0,0.0
267,6.0,11829000.0,0.56455,70.0,1.0,0.0,1.0,88.70200000000001,140.42857114771428,0.0,220.95071468939116,0.0,SP1,3,140.42857114771428,220.95071468939116
268,6.0,25141000.0,0.72585,90.0,4.0,0.0,4.0,119.51,264.29013453821443,0.0,374.3531178124201,0.0,SP1,3,264.29013453821443,374.3531178124201
269,6.0,45902000.0,0.88715,110.0,5.0,0.0,5.0,150.31,180.94304911619454,0.0,80.01202100603594,0.0,SP1,3,180.94304911619454,80.01202100603594
270,6.0,75765000.0,1.0484,130.0,9.0,0.0,9.0,181.12,197.32285505123488,0.0,222.500025865628,0.0,SP1,3,197.32285505123488,222.500025865628
271,6.0,116390000.0,1.2097,150.0,10.0,0.0,10.0,211.98,142.72098703551097,0.0,40.88934321492461,0.0,SP1,3,142.72098703551097,40.88934321492461
272,6.0,169430000.0,1.371,170.0,10.0,0.0,10.0,242.77,98.04223384915969,0.0,0.0,0.0,SP1,3,98.04223384915969,0.0
273,6.0,236540000.0,1.5323,190.0,10.0,0.0,10.0,273.55,70.22615913191478,0.0,0.0,0.0,SP1,3,70.22615913191478,0.0
274,6.0,319370000.0,1.6936,210.0,11.0,0.0,11.0,304.34,57.213968904936074,0.0,20.0546851153726,0.0,SP1,3,57.213968904936074,20.0546851153726
275,6.0,419600000.0,1.8549,230.0,12.0,0.0,12.0,335.12,47.50608869703468,0.0,16.573177373104986,0.0,SP1,3,47.50608869703468,16.573177373104986
276,6.0,538840000.0,2.0162,250.0,13.0,0.0,13.0,365.91,40.076245982818754,0.0,13.93097591501436,0.0,SP1,3,40.076245982818754,13.93097591501436
277,6.0,678780000.0,2.1775,270.0,14.0,1.0,13.0,396.7,34.2611950167777,2.447228215484122,11.870298471532886,11.870298471532886,SP1,3,31.81396680129359,0.0
278,6.0,841080000.0,2.3388,290.0,14.0,1.0,13.0,427.49,27.649942875218013,1.97499591965843,0.0,0.0,SP1,3,25.674946955559587,0.0
279,6.0,1027400000.0,2.5001,310.0,16.0,2.0,14.0,458.3,25.86925548929433,3.2336569361617915,17.830931388002497,8.915465694001249,SP1,3,22.63559855313255,8.915465694001249
280,7.0,41965.0,0.075068,10.0,0.0,0.0,0.0,0.00039673,0.0,0.0,0.0,0.0,SP1,3,0.0,0.0
281,7.0,1132800.0,0.22519,30.0,0.0,0.0,0.0,24.228,0.0,0.0,0.0,0.0,SP1,3,0.0,0.0
282,7.0,5244400.0,0.37531,50.0,0.0,0.0,0.0,51.46100000000001,0.0,0.0,0.0,0.0,SP1,3,0.0,0.0
283,7.0,14390000.0,0.5254300000000001,70.0,0.0,0.0,0.0,79.199,0.0,0.0,0.0,0.0,SP1,3,0.0,0.0
284,7.0,30584000.0,0.67555,90.0,3.0,0.0,3.0,107.04,162.94103793875678,0.0,307.7305609681942,0.0,SP1,3,162.94103793875678,307.7305609681942
285,7.0,55840000.0,0.8256700000000001,110.0,7.0,0.0,7.0,135.0,208.23615646031848,0.0,263.086722854975,0.0,SP1,3,208.23615646031848,263.086722854975
286,7.0,92172000.0,0.97579,130.0,10.0,0.0,10.0,163.03,180.2206275339921,0.0,137.16252076183358,0.0,SP1,3,180.2206275339921,137.16252076183358
287,7.0,141590000.0,1.1259,150.0,12.0,0.0,12.0,191.05,140.78363455947274,0.0,67.22771330714771,0.0,SP1,3,140.78363455947274,67.22771330714771
288,7.0,206110000.0,1.276,170.0,14.0,1.0,13.0,219.04,112.8320506209712,8.059432187212229,51.491927095669936,25.745963547834968,SP1,3,104.77261843375895,25.745963547834968
289,7.0,287750000.0,1.4262,190.0,16.0,2.0,14.0,247.0,92.36515409105472,11.54564426138184,40.694011957528474,20.347005978764237,SP1,3,80.81950982967287,20.347005978764237
290,7.0,388520000.0,1.5763,210.0,18.0,3.0,15.0,274.96,76.95957023039642,12.826595038399406,32.96873212476555,16.484366062382776,SP1,3,64.13297519199703,16.484366062382776
291,7.0,510440000.0,1.7264,230.0,18.0,3.0,15.0,302.93,58.57756489678243,9.762927482797071,0.0,0.0,SP1,3,48.81463741398536,0.0
292,7.0,655510000.0,1.8765,250.0,19.0,4.0,15.0,330.91,48.147948611035574,10.136410233902227,11.45053814094101,11.45053814094101,SP1,3,38.01153837713336,0.0
293,7.0,825760000.0,2.0266,270.0,19.0,4.0,15.0,358.89,38.221107578497296,8.04654896389417,0.0,0.0,SP1,3,30.17455861460314,0.0
294,7.0,1023200000.0,2.1768,290.0,20.0,4.0,16.0,386.87,32.46930352045176,6.493860704090352,8.413338574282376,0.0,SP1,3,25.975442816361408,8.413338574282376
295,7.0,1249800000.0,2.3269,310.0,20.0,4.0,16.0,414.86,26.5823262619029,5.31646525238058,0.0,0.0,SP1,3,21.26586100952232,0.0
296,7.0,1507600000.0,2.477,330.0,20.0,4.0,16.0,442.86,22.036741418231788,4.407348283646359,0.0,0.0,SP1,3,17.62939313458543,0.0
297,8.0,36348.0,0.084729,10.0,0.0,0.0,0.0,0.00073242,0.0,0.0,0.0,0.0,SP1,3,0.0,0.0
298,8.0,981200.0,0.25417,30.0,0.0,0.0,0.0,25.843000000000004,0.0,0.0,0.0,0.0,SP1,3,0.0,0.0
299,8.0,4542400.0,0.42361,50.0,2.0,0.0,2.0,51.683,731.388503040821,0.0,932.9043963306258,0.0,SP1,3,731.388503040821,932.9043963306258
300,8.0,12464000.0,0.59305,70.0,3.0,0.0,3.0,77.521,399.8225853914423,0.0,209.6962189590881,0.0,SP1,3,399.8225853914423,209.6962189590881
301,8.0,26491000.0,0.7625,90.0,6.0,0.0,6.0,103.36,376.23258497745934,0.0,355.27117019454886,0.0,SP1,3,376.23258497745934,355.27117019454886
302,8.0,48366000.0,0.93194,110.0,8.0,0.0,8.0,129.2,274.7598839029587,0.0,151.87470336971995,0.0,SP1,3,274.7598839029587,151.87470336971995
303,8.0,79834000.0,1.1014,130.0,10.0,0.0,10.0,155.04,208.0729473791007,0.0,105.57579560863813,0.0,SP1,3,208.0729473791007,105.57579560863813
304,8.0,122640000.0,1.2708,150.0,10.0,0.0,10.0,180.88,135.4476164470248,0.0,0.0,0.0,SP1,3,135.4476164470248,0.0
305,8.0,178530000.0,1.4403,170.0,11.0,0.0,11.0,206.72,102.3493264390827,0.0,29.721409341676733,0.0,SP1,3,102.3493264390827,29.721409341676733
306,8.0,249240000.0,1.6097,190.0,11.0,0.0,11.0,232.56,73.31257121316577,0.0,0.0,0.0,SP1,3,73.31257121316577,0.0
307,8.0,336520000.0,1.7791,210.0,11.0,0.0,11.0,258.4,54.298185097971704,0.0,0.0,0.0,SP1,3,54.298185097971704,0.0
308,8.0,442120000.0,1.9486,230.0,12.0,0.0,12.0,284.24,45.08629968622941,0.0,15.730393637370383,0.0,SP1,3,45.08629968622941,15.730393637370383
309,8.0,567780000.0,2.1180000000000003,250.0,13.0,0.0,13.0,310.08,38.03354183906101,0.0,13.219238963125198,0.0,SP1,3,38.03354183906101,13.219238963125198
310,8.0,715230000.0,2.2875,270.0,13.0,0.0,13.0,335.92,30.19264346487432,0.0,0.0,0.0,SP1,3,30.19264346487432,0.0
311,8.0,886240000.0,2.4569,290.0,13.0,0.0,13.0,361.76,24.366632498400048,0.0,0.0,0.0,SP1,3,24.366632498400048,0.0
312,8.0,1082500000.0,2.6264,310.0,13.0,0.0,13.0,387.6,19.94890012506426,0.0,0.0,0.0,SP1,3,19.94890012506426,0.0
313,0.0,38302.0,0.058631,10.0,0.0,0.0,0.0,0.00025165,0.0,0.0,0.0,0.0,SP1,4,0.0,0.0
314,0.0,1033900.0,0.17588,30.0,0.0,0.0,0.0,8.3914,0.0,0.0,0.0,0.0,SP1,4,0.0,0.0
315,0.0,4786600.0,0.29313,50.0,0.0,0.0,0.0,24.412,0.0,0.0,0.0,0.0,SP1,4,0.0,0.0
316,0.0,13134000.0,0.41038,70.0,1.0,0.0,1.0,41.611,126.4755267326262,0.0,198.9996367858629,0.0,SP1,4,126.4755267326262,198.9996367858629
317,0.0,27915000.0,0.52763,90.0,3.0,0.0,3.0,59.152,178.52010404151662,0.0,224.76551899145016,0.0,SP1,4,178.52010404151662,224.76551899145016
318,0.0,50966000.0,0.64488,110.0,4.0,0.0,4.0,76.851,130.37158639927108,0.0,72.06323231557471,0.0,SP1,4,130.37158639927108,72.06323231557471
319,0.0,84126000.0,0.76213,130.0,9.0,0.0,9.0,94.658,177.7116006104749,0.0,250.4718890389494,0.0,SP1,4,177.7116006104749,250.4718890389494
320,0.0,129230000.0,0.87939,150.0,14.0,0.0,14.0,112.57,179.95677438279327,0.0,184.14437390323607,0.0,SP1,4,179.95677438279327,184.14437390323607
321,0.0,188120000.0,0.99664,170.0,25.0,0.0,25.0,130.44,220.7539825784489,0.0,310.2806121441575,0.0,SP1,4,220.7539825784489,310.2806121441575
322,0.0,262640000.0,1.1139,190.0,26.0,0.0,25.0,148.23,164.4432255968783,0.0,22.29105700625755,0.0,SP1,4,158.11848615084455,0.0
323,0.0,354610000.0,1.2311,210.0,27.0,0.0,26.0,166.06,126.4783800199386,0.0,18.061645842191066,0.0,SP1,4,121.79399557475571,18.061645842191066
324,0.0,465880000.0,1.3484,230.0,27.0,0.0,26.0,183.91,96.27049527532934,0.0,0.0,0.0,SP1,4,92.70492137624306,0.0
325,0.0,598300000.0,1.4656,250.0,30.0,0.0,29.0,201.78,83.29247374760048,0.0,37.6332027210311,0.0,SP1,4,80.5160579560138,37.6332027210311
326,0.0,753680000.0,1.5829,270.0,31.0,0.0,31.0,219.66,68.32477525116187,0.0,10.690755361734537,0.0,SP1,4,68.32477525116187,21.38151072346907
327,0.0,933880000.0,1.7001,290.0,33.0,1.0,32.0,237.52,58.698414943577674,1.7787398467750806,18.43651018985918,9.21825509492959,SP1,4,56.91967509680258,9.21825509492959
328,0.0,1140700000.0,1.8174,310.0,35.0,2.0,33.0,255.39,50.96829568135437,2.912474038934536,16.06352933088011,8.031764665440056,SP1,4,48.05582164241984,8.031764665440056
329,0.0,1376100000.0,1.9346,330.0,37.0,4.0,33.0,273.26,44.66375555550727,4.828514114108893,14.113250366238846,14.113250366238846,SP1,4,39.83524144139838,0.0
330,0.0,1641700000.0,2.0519,350.0,41.0,7.0,34.0,291.14,41.4852362138995,7.0828452072511325,25.01701156786615,18.76275867589961,SP1,4,34.402391006648365,6.254252891966537
331,1.0,35869.0,0.063651,10.0,0.0,0.0,0.0,0.00092161,0.0,0.0,0.0,0.0,SP1,4,0.0,0.0
332,1.0,968270.0,0.19094,30.0,0.0,0.0,0.0,9.7753,0.0,0.0,0.0,0.0,SP1,4,0.0,0.0
333,1.0,4482600.0,0.31823,50.0,0.0,0.0,0.0,24.031,0.0,0.0,0.0,0.0,SP1,4,0.0,0.0
334,1.0,12300000.0,0.44552,70.0,4.0,0.0,4.0,39.358,540.2047375955486,0.0,849.9652406714827,0.0,SP1,4,540.2047375955486,849.9652406714827
335,1.0,26141000.0,0.57281,90.0,5.0,0.0,5.0,55.143,317.72494703842864,0.0,120.01514111020245,0.0,SP1,4,317.72494703842864,120.01514111020245
336,1.0,47728000.0,0.7001,110.0,8.0,0.0,8.0,70.882,278.43271339361587,0.0,230.85137834432467,0.0,SP1,4,278.43271339361587,230.85137834432467
337,1.0,78780000.0,0.82739,130.0,10.0,0.0,10.0,86.73299999999998,210.85676162811782,0.0,106.99018215292492,0.0,SP1,4,210.85676162811782,106.99018215292492
338,1.0,121020000.0,0.95468,150.0,19.0,0.0,19.0,102.68,260.79542054222384,0.0,353.9338568408336,0.0,SP1,4,260.79542054222384,353.9338568408336
339,1.0,176170000.0,1.082,170.0,24.0,0.0,24.0,118.7,226.2990840355991,0.0,150.60104878570377,0.0,SP1,4,226.2990840355991,150.60104878570377
340,1.0,245960000.0,1.2093,190.0,25.0,0.0,25.0,134.76,168.84143439037982,0.0,23.80182788517427,0.0,SP1,4,168.84143439037982,23.80182788517427
341,1.0,332090000.0,1.3365,210.0,26.0,0.0,26.0,150.86,130.0532047660698,0.0,19.28630637532001,0.0,SP1,4,130.0532047660698,19.28630637532001
342,1.0,436280000.0,1.4638,230.0,26.0,0.0,26.0,166.97,98.99461073339168,0.0,0.0,0.0,SP1,4,98.99461073339168,0.0
343,1.0,560290000.0,1.5911,250.0,26.0,0.0,26.0,183.1,77.08395432858721,0.0,0.0,0.0,SP1,4,77.08395432858721,0.0
