Unnamed: 0,selgroup,volseg,pixelRato2initalMask,sradius,numsel_allcluster,numsel_noisecluster,numsel_Currentcluster,shelldistance,vol_density_numsel_allcluster,vol_density_numsel_noisecluster,shell_density_numsel_allcluster,shell_density_numsel_noisecluster,sub_group_type,idd,vol_density_numsel_Currentcluster,shell_density_numsel_Currentcluster,uniq
2538,4.0,3590900000.0,1.5685,18.0,54.0,6.0,48.0,190.63,24.980087631997794,2.7755652924442,11.346513443349128,15.128684591132169,SP2,2,22.20452233955359,-3.782171147783042,SP3-2-4
2546,5.0,72547000.0,1.1478,2.0,2.0,0.0,2.0,149.11,45.79457642924758,0.0,58.089577846772706,0.0,SP2,2,45.79457642924758,58.089577846772706,SP3-2-5
2547,5.0,111450000.0,1.3244,4.0,2.0,0.0,2.0,174.06,29.809413514693805,0.0,0.0,0.0,SP2,2,29.809413514693805,0.0,SP3-2-5
2548,5.0,162230000.0,1.501,6.0,3.0,0.0,3.0,199.01,30.718046627127762,0.0,32.712279797288545,0.0,SP2,2,30.718046627127762,32.712279797288545,SP3-2-5
2549,5.0,226490000.0,1.6776,8.0,4.0,1.0,3.0,223.98,29.336916739923392,7.334229184980848,25.850133334987746,25.850133334987746,SP2,2,22.002687554942547,0.0,SP3-2-5
2550,5.0,305810000.0,1.8542,10.0,5.0,1.0,4.0,248.96,27.159503745893076,5.431900749178616,20.942127686665557,0.0,SP2,2,21.727602996714463,20.942127686665557,SP3-2-5
2551,5.0,401760000.0,2.0307,12.0,5.0,1.0,4.0,273.95,20.673157707416273,4.1346315414832535,0.0,0.0,SP2,2,16.538526165933018,0.0,SP3-2-5
2552,5.0,515950000.0,2.2073,14.0,5.0,1.0,4.0,298.92,16.09777660729055,3.2195553214581114,0.0,0.0,SP2,2,12.878221285832446,0.0,SP3-2-5
2553,5.0,649950000.0,2.3839,16.0,6.0,1.0,5.0,323.85,15.334683296619543,2.555780549436591,12.39648931422621,0.0,SP2,2,12.778902747182956,12.39648931422621,SP3-2-5
2554,5.0,805340000.0,2.5605,18.0,6.0,1.0,5.0,348.78,12.375862876099374,2.0626438126832296,0.0,0.0,SP2,2,10.313219063416149,0.0,SP3-2-5
2565,6.0,258030000.0,1.067,2.0,32.0,0.0,32.0,206.3,206.00761996435293,0.0,136.15816132018952,0.0,SP2,2,206.00761996435293,136.15816132018952,SP3-2-6
2566,6.0,348400000.0,1.1793,4.0,33.0,0.0,33.0,230.11,157.34005668056344,0.0,18.38142711194326,0.0,SP2,2,157.34005668056344,18.38142711194326,SP3-2-6
2567,6.0,457720000.0,1.2916,6.0,34.0,0.0,34.0,253.93,123.3907308302338,0.0,15.195111307229347,0.0,SP2,2,123.3907308302338,15.195111307229347,SP3-2-6
2568,6.0,587810000.0,1.4039,8.0,34.0,0.0,34.0,277.75,96.0827568697617,0.0,0.0,0.0,SP2,2,96.0827568697617,0.0,SP3-2-6
2569,6.0,740480000.0,1.5163,10.0,37.0,0.0,36.0,301.58,83.00263885578754,0.0,32.64157139136003,0.0,SP2,2,80.7593242921176,21.761047594240022,SP3-2-6
2570,6.0,917510000.0,1.6286,12.0,37.0,0.0,36.0,325.42,66.98760124678049,0.0,0.0,0.0,SP2,2,65.17712553740803,0.0,SP3-2-6
2571,6.0,1120700000.0,1.7409,14.0,38.0,0.0,36.0,349.26,56.324550359632255,0.0,8.17525256216503,0.0,SP2,2,53.36010034070424,0.0,SP3-2-6
2572,6.0,1351900000.0,1.8532,16.0,40.0,1.0,36.0,373.1,49.14948052685294,1.2287370131713236,14.369632942096127,7.184816471048063,SP2,2,44.23453247416765,0.0,SP3-2-6
2573,6.0,1612900000.0,1.9655,18.0,42.0,2.0,37.0,396.95,43.255900465289294,2.059804784061395,12.728962207711206,6.364481103855603,SP2,2,38.10638850513581,6.364481103855603,SP3-2-6
2583,7.0,181730000.0,1.1698,2.0,15.0,0.0,15.0,134.08,137.10968756724085,0.0,29.19897289692937,0.0,SP2,2,137.10968756724085,29.19897289692937,SP3-2-7
2584,7.0,253720000.0,1.3075,4.0,15.0,0.0,15.0,151.51,98.20646193281841,0.0,0.0,0.0,SP2,2,98.20646193281841,0.0,SP3-2-7
2585,7.0,342570000.0,1.4451,6.0,16.0,0.0,16.0,168.96,77.58435674373412,0.0,18.695887091798674,0.0,SP2,2,77.58435674373412,18.695887091798674,SP3-2-7
2586,7.0,450060000.0,1.5827,8.0,16.0,0.0,16.0,186.44,59.05451070901879,0.0,0.0,0.0,SP2,2,59.05451070901879,0.0,SP3-2-7
2587,7.0,577970000.0,1.7203,10.0,16.0,0.0,16.0,203.93,45.98521219042684,0.0,0.0,0.0,SP2,2,45.98521219042684,0.0,SP3-2-7
2588,7.0,728080000.0,1.858,12.0,17.0,0.0,17.0,221.42,38.785851359476034,0.0,11.066081993913212,0.0,SP2,2,38.785851359476034,11.066081993913212,SP3-2-7
2589,7.0,902160000.0,1.9956,14.0,17.0,0.0,17.0,238.91,31.30176759976868,0.0,0.0,0.0,SP2,2,31.30176759976868,0.0,SP3-2-7
2590,7.0,1102000000.0,2.1332,16.0,18.0,0.0,18.0,256.42,27.132787863805465,0.0,8.3122976786745,0.0,SP2,2,27.132787863805465,8.3122976786745,SP3-2-7
2591,7.0,1329300000.0,2.2708,18.0,20.0,0.0,20.0,273.93,24.992545973163505,0.0,14.61618625698471,0.0,SP2,2,24.992545973163505,14.61618625698471,SP3-2-7
2599,8.0,110930000.0,1.217,2.0,12.0,0.0,12.0,181.52,179.6948960360204,0.0,85.80657927094954,0.0,SP2,2,179.6948960360204,85.80657927094954,SP3-2-8
2600,8.0,161480000.0,1.3792,4.0,13.0,0.0,13.0,207.45,133.7297769716501,0.0,32.86111905254822,0.0,SP2,2,133.7297769716501,32.86111905254822,SP3-2-8
2601,8.0,225440000.0,1.5415,6.0,13.0,0.0,13.0,233.38,95.78905422898359,0.0,0.0,0.0,SP2,2,95.78905422898359,0.0,SP3-2-8
2602,8.0,304390000.0,1.7038,8.0,14.0,0.0,14.0,259.31,76.40137308547709,0.0,21.04027318690705,0.0,SP2,2,76.40137308547709,21.04027318690705,SP3-2-8
2603,8.0,399910000.0,1.866,10.0,14.0,0.0,14.0,285.24,58.15261922304612,0.0,0.0,0.0,SP2,2,58.15261922304612,0.0,SP3-2-8
2604,8.0,513560000.0,2.0283,12.0,14.0,0.0,14.0,311.17,45.28353834700594,0.0,0.0,0.0,SP2,2,45.28353834700594,0.0,SP3-2-8
2605,8.0,646940000.0,2.1905,14.0,14.0,0.0,14.0,337.11,35.94740463333288,0.0,0.0,0.0,SP2,2,35.94740463333288,0.0,SP3-2-8
2606,8.0,801620000.0,2.3528,16.0,14.0,0.0,14.0,363.04,29.0110201261051,0.0,0.0,0.0,SP2,2,29.0110201261051,0.0,SP3-2-8
2607,8.0,979170000.0,2.5151,18.0,14.0,0.0,14.0,388.97,23.750537652796112,0.0,0.0,0.0,SP2,2,23.750537652796112,0.0,SP3-2-8
2615,9.0,117410000.0,1.2247,2.0,10.0,0.0,10.0,193.54,141.48109770090386,0.0,81.07025710621338,0.0,SP2,2,141.48109770090386,81.07025710621338,SP3-2-9
2616,9.0,170910000.0,1.388,4.0,12.0,0.0,12.0,221.19,116.63188120809635,0.0,62.09830161145093,0.0,SP2,2,116.63188120809635,62.09830161145093,SP3-2-9
2617,9.0,238610000.0,1.5513,6.0,12.0,0.0,12.0,248.84,83.54031606921647,0.0,0.0,0.0,SP2,2,83.54031606921647,0.0,SP3-2-9
2618,9.0,322170000.0,1.7146,8.0,12.0,0.0,12.0,276.49,61.872783987571,0.0,0.0,0.0,SP2,2,61.872783987571,0.0,SP3-2-9
2619,9.0,423270000.0,1.8779,10.0,12.0,0.0,12.0,304.14,47.094182950069104,0.0,0.0,0.0,SP2,2,47.094182950069104,0.0,SP3-2-9
2620,9.0,543560000.0,2.0412,12.0,13.0,0.0,13.0,331.79,39.728244141184156,0.0,13.809373747662418,0.0,SP2,2,39.728244141184156,13.809373747662418,SP3-2-9
2621,9.0,684730000.0,2.2045,14.0,13.0,0.0,13.0,359.44,31.53751754031817,0.0,0.0,0.0,SP2,2,31.53751754031817,0.0,SP3-2-9
2622,9.0,848450000.0,2.3678,16.0,13.0,0.0,13.0,387.09,25.451923372481648,0.0,0.0,0.0,SP2,2,25.451923372481648,0.0,SP3-2-9
2623,9.0,1036400000.0,2.5311,18.0,14.0,0.0,14.0,414.73,22.439033146939764,0.0,8.838146145817039,0.0,SP2,2,22.439033146939764,8.838146145817039,SP3-2-9
2633,0.0,258100000.0,1.0627,2.0,20.0,0.0,20.0,135.88,128.71984254988854,0.0,45.36746055185886,0.0,SP2,3,128.71984254988854,45.36746055185886,SP3-3-0
2634,0.0,348480000.0,1.1745,4.0,22.0,0.0,22.0,152.05,104.86929091580255,0.0,36.75878663656367,0.0,SP2,3,104.86929091580255,36.75878663656367,SP3-3-0
2635,0.0,457830000.0,1.2864,6.0,24.0,0.0,24.0,168.29,87.07841258666207,0.0,30.381885104825106,0.0,SP2,3,87.07841258666207,30.381885104825106,SP3-3-0
2636,0.0,587950000.0,1.3982,8.0,24.0,0.0,24.0,184.58,67.80697276052639,0.0,0.0,0.0,SP2,3,67.80697276052639,0.0,SP3-3-0
2637,0.0,740650000.0,1.5101,10.0,25.0,0.0,25.0,200.9,56.06999149754649,0.0,10.878386169654961,0.0,SP2,3,56.06999149754649,10.878386169654961,SP3-3-0
2638,0.0,917740000.0,1.622,12.0,23.0,0.0,23.0,217.26,41.6305054442927,0.0,-18.760286499591306,0.0,SP2,3,41.6305054442927,-18.760286499591306,SP3-3-0
2639,0.0,1121000000.0,1.7338,14.0,22.0,0.0,22.0,233.62,32.60022345971353,0.0,-8.172437115548126,0.0,SP2,3,32.60022345971353,-8.172437115548126,SP3-3-0
2640,0.0,1352300000.0,1.8457,16.0,23.0,0.0,23.0,249.85,28.25259192963483,0.0,7.181710195012157,0.0,SP2,3,28.25259192963483,7.181710195012157,SP3-3-0
2641,0.0,1613300000.0,1.9575,18.0,24.0,0.0,24.0,266.1,24.711528937303356,0.0,6.364481103855603,0.0,SP2,3,24.711528937303356,6.364481103855603,SP3-3-0
2659,1.0,1215000000.0,1.0794,2.0,150.0,0.0,150.0,55.948,205.07772445756942,0.0,-39.98867520718132,0.0,SP2,3,205.07772445756942,-39.98867520718132,SP3-3-1
2660,1.0,1449600000.0,1.1448,4.0,144.0,0.0,144.0,60.951,165.0128710039383,0.0,-42.48413217663203,0.0,SP2,3,165.0128710039383,-42.48413217663203,SP3-3-1
2661,1.0,1712600000.0,1.2103,6.0,128.0,0.0,128.0,65.971,124.15309162536958,0.0,-101.05731212814068,0.0,SP2,3,124.15309162536958,-101.05731212814068,SP3-3-1
2662,1.0,2005600000.0,1.2757,8.0,115.0,2.0,113.0,71.001,95.24825505196743,1.6564913922081297,-73.70199448935855,11.33876838297824,SP2,3,93.59176365975931,-85.04076287233681,SP3-3-1
2663,1.0,2330300000.0,1.3411,10.0,99.0,2.0,97.0,76.041,70.57109695855681,1.4256787264354909,-81.85424419372035,0.0,SP2,3,69.1454182321213,-81.85424419372035,SP3-3-1
2664,1.0,2688200000.0,1.4065,12.0,100.0,4.0,96.0,81.09,61.79337728243108,2.4717350912972442,4.64132318554432,9.28264637108864,SP2,3,59.32164219113384,-4.64132318554432,SP3-3-1
2665,1.0,3080900000.0,1.4719,14.0,97.0,5.0,92.0,86.148,52.29951251462634,2.6958511605477486,-12.690065455357619,4.23002181845254,SP2,3,49.603661354078596,-16.92008727381016,SP3-3-1
2666,1.0,3510300000.0,1.5374,16.0,95.0,5.0,90.0,91.208,44.955504934079606,2.366079207056822,-7.736979823504018,0.0,SP2,3,42.58942572702279,-7.736979823504018,SP3-3-1
2667,1.0,3977700000.0,1.6028,18.0,101.0,6.0,94.0,96.274,42.17866766692751,2.505663425758069,21.323871220876924,3.5539785368128203,SP2,3,39.255393670209756,14.21591414725128,SP3-3-1
2676,2.0,181450000.0,1.1145,2.0,22.0,0.0,22.0,202.03,201.40452189770667,0.0,116.96036388708413,0.0,SP2,3,201.40452189770667,116.96036388708413,SP3-3-2
2677,2.0,253320000.0,1.2456,4.0,23.0,0.0,23.0,228.09,150.8210171579235,0.0,23.11297576327136,0.0,SP2,3,150.8210171579235,23.11297576327136,SP3-3-2
2678,2.0,342030000.0,1.3767,6.0,24.0,0.0,24.0,254.09,116.56027142224802,0.0,18.725392493589357,0.0,SP2,3,116.56027142224802,18.725392493589357,SP3-3-2
2679,2.0,449350000.0,1.5079,8.0,25.0,0.0,25.0,280.1,92.41846935052368,0.0,15.478285204121434,0.0,SP2,3,92.41846935052368,15.478285204121434,SP3-3-2
2680,2.0,577050000.0,1.639,10.0,25.0,0.0,25.0,306.12,71.96644866590037,0.0,0.0,0.0,SP2,3,71.96644866590037,0.0,SP3-3-2
2681,2.0,726930000.0,1.7701,12.0,25.0,0.0,25.0,332.15,57.128250591745854,0.0,0.0,0.0,SP2,3,57.128250591745854,0.0,SP3-3-2
2682,2.0,900720000.0,1.9012,14.0,25.0,0.0,25.0,358.18,46.105603520136995,0.0,0.0,0.0,SP2,3,46.105603520136995,0.0,SP3-3-2
2683,2.0,1100200000.0,2.0323,16.0,26.0,0.0,26.0,384.23,39.25592507795321,0.0,8.327298817456949,0.0,SP2,3,39.25592507795321,8.327298817456949,SP3-3-2
2684,2.0,1327200000.0,2.1634,18.0,26.0,0.0,26.0,410.27,32.54171848309532,0.0,0.0,0.0,SP2,3,32.54171848309532,0.0,SP3-3-2
2699,3.0,708140000.0,1.0666,2.0,65.0,0.0,65.0,41.526,152.47468286907997,0.0,0.0,0.0,SP2,3,152.47468286907997,0.0,SP3-3-3
2700,3.0,877450000.0,1.1456,4.0,60.0,0.0,60.0,47.445,113.58798117998602,0.0,-49.0558610863597,0.0,SP2,3,113.58798117998602,-49.0558610863597,SP3-3-3
2701,3.0,1071800000.0,1.2246,6.0,53.0,0.0,53.0,53.367,82.14206671919627,0.0,-59.82972460377765,0.0,SP2,3,82.14206671919627,-59.82972460377765,SP3-3-3
2702,3.0,1292900000.0,1.3036,8.0,46.0,0.0,46.0,59.29,59.101214427171755,0.0,-52.59116678762635,0.0,SP2,3,59.101214427171755,-52.59116678762635,SP3-3-3
2703,3.0,1542500000.0,1.3826,10.0,39.0,0.0,39.0,65.21600000000001,41.999386162817615,0.0,-46.58616577221228,0.0,SP2,3,41.999386162817615,-46.58616577221228,SP3-3-3
2704,3.0,1822300000.0,1.4616,12.0,36.0,0.0,35.0,71.142,32.81603712441817,0.0,-17.810538614435085,0.0,SP2,3,31.904480537628785,-23.747384819246783,SP3-3-3
2705,3.0,2134100000.0,1.5406,14.0,40.0,0.0,32.0,77.068,31.134990264866918,0.0,21.31019330476347,0.0,SP2,3,24.907992211893536,-15.9826449785726,SP3-3-3
2706,3.0,2479600000.0,1.6196,16.0,44.0,0.0,30.0,82.99700000000001,29.476407887029254,0.0,19.231601367366856,0.0,SP2,3,20.097550832065398,-9.615800683683428,SP3-3-3
2707,3.0,2860400000.0,1.6986,18.0,47.0,0.0,29.0,88.926,27.294465704445766,0.0,13.086630000837545,0.0,SP2,3,16.8412660729559,-4.362210000279181,SP3-3-3
2718,4.0,244960000.0,1.0639,2.0,25.0,0.0,25.0,154.07,169.53069563462532,0.0,119.50572432419514,0.0,SP2,3,169.53069563462532,119.50572432419514,SP3-3-4
2719,4.0,330750000.0,1.1758,4.0,30.0,0.0,30.0,174.03,150.6693485810714,0.0,96.81370603253949,0.0,SP2,3,150.6693485810714,96.81370603253949,SP3-3-4
2720,4.0,434510000.0,1.2878,6.0,30.0,0.0,30.0,194.0,114.68985073574687,0.0,0.0,0.0,SP2,3,114.68985073574687,0.0,SP3-3-4
2721,4.0,558020000.0,1.3998,8.0,33.0,0.0,33.0,213.97,98.23532444627129,0.0,40.348058491773436,0.0,SP2,3,98.23532444627129,40.348058491773436,SP3-3-4
2722,4.0,702930000.0,1.5118,10.0,33.0,0.0,33.0,233.96,77.98397528560213,0.0,0.0,0.0,SP2,3,77.98397528560213,0.0,SP3-3-4
2723,4.0,870980000.0,1.6238,12.0,32.0,0.0,32.0,253.9,61.03027185400583,0.0,-9.884734115479397,0.0,SP2,3,61.03027185400583,-9.884734115479397,SP3-3-4
2724,4.0,1063900000.0,1.7358,14.0,33.0,1.0,31.0,273.81,51.52483856331264,1.5613587443428067,8.610458055703463,8.610458055703463,SP2,3,48.40212107462701,-8.610458055703463,SP3-3-4
2725,4.0,1283400000.0,1.8477,16.0,36.0,2.0,31.0,293.72,46.59549980662867,2.5886388781460377,22.70336539553047,7.567788465176821,SP2,3,40.12390261126358,0.0,SP3-3-4
2726,4.0,1531200000.0,1.9597,18.0,38.0,2.0,32.0,313.64,41.22447987724652,2.169709467223501,13.407018305942795,0.0,SP2,3,34.71535147557601,6.703509152971398,SP3-3-4
2734,5.0,67581000.0,1.237,2.0,8.0,0.0,8.0,148.75,196.63864910034616,0.0,187.0711627433064,0.0,SP2,3,196.63864910034616,187.0711627433064,SP3-3-5
2735,5.0,103820000.0,1.4273,4.0,9.0,0.0,9.0,173.54,144.0008294447776,0.0,45.8381734624662,0.0,SP2,3,144.0008294447776,45.8381734624662,SP3-3-5
2736,5.0,151120000.0,1.6176,6.0,9.0,0.0,9.0,198.34,98.92910344730551,0.0,0.0,0.0,SP2,3,98.92910344730551,0.0,SP3-3-5
2737,5.0,210980000.0,1.8079,8.0,9.0,0.0,9.0,223.13,70.86058447699692,0.0,0.0,0.0,SP2,3,70.86058447699692,0.0,SP3-3-5
2738,5.0,284870000.0,1.9982,10.0,9.0,0.0,9.0,247.92,52.4806617508225,0.0,0.0,0.0,SP2,3,52.4806617508225,0.0,SP3-3-5
2739,5.0,374260000.0,2.1885,12.0,9.0,0.0,9.0,272.71,39.945936282148274,0.0,0.0,0.0,SP2,3,39.945936282148274,0.0,SP3-3-5
2740,5.0,480630000.0,2.3788,14.0,9.0,0.0,9.0,297.5,31.10535362536007,0.0,0.0,0.0,SP2,3,31.10535362536007,0.0,SP3-3-5
2741,5.0,605450000.0,2.5692,16.0,9.0,0.0,9.0,322.3,24.692651933201446,0.0,0.0,0.0,SP2,3,24.692651933201446,0.0,SP3-3-5
2742,5.0,750210000.0,2.7595,18.0,9.0,0.0,9.0,347.09,19.927974984280148,0.0,0.0,0.0,SP2,3,19.927974984280148,0.0,SP3-3-5
2752,6.0,256410000.0,1.0736,2.0,31.0,0.0,31.0,152.02,200.8307656148188,0.0,91.3461406712297,0.0,SP2,3,200.8307656148188,91.3461406712297,SP3-3-6
2753,6.0,346200000.0,1.1867,4.0,33.0,0.0,33.0,170.88,158.33990683855663,0.0,37.0003244928458,0.0,SP2,3,158.33990683855663,37.0003244928458,SP3-3-6
2754,6.0,454840000.0,1.2997,6.0,36.0,0.0,36.0,189.75,131.47626517418706,0.0,45.87066185860582,0.0,SP2,3,131.47626517418706,45.87066185860582,SP3-3-6
2755,6.0,584100000.0,1.4127,8.0,36.0,0.0,36.0,208.64,102.38086706356316,0.0,0.0,0.0,SP2,3,102.38086706356316,0.0,SP3-3-6
2756,6.0,735810000.0,1.5257,10.0,37.0,0.0,37.0,227.54,83.5294356150821,0.0,10.949374254210746,0.0,SP2,3,83.5294356150821,10.949374254210746,SP3-3-6
2757,6.0,911730000.0,1.6387,12.0,38.0,0.0,38.0,246.44,69.23422898011458,0.0,9.442528240713463,0.0,SP2,3,69.23422898011458,9.442528240713463,SP3-3-6
2758,6.0,1113700000.0,1.7517,14.0,37.0,0.0,37.0,265.35,55.18702884074127,0.0,-8.224635183969461,0.0,SP2,3,55.18702884074127,-8.224635183969461,SP3-3-6
2759,6.0,1343400000.0,1.8648,16.0,38.0,0.0,38.0,284.27,46.987437537620856,0.0,7.231735168072758,0.0,SP2,3,46.987437537620856,7.231735168072758,SP3-3-6
2760,6.0,1602800000.0,1.9778,18.0,39.0,1.0,38.0,303.18,40.41929944855639,1.036392293552728,6.403737733640371,6.403737733640371,SP2,3,39.38290715500366,0.0,SP3-3-6
2772,7.0,327380000.0,1.1066,2.0,38.0,0.0,38.0,176.34,192.81240023226792,0.0,136.9439050376185,0.0,SP2,3,192.81240023226792,136.9439050376185,SP3-3-7
2773,7.0,430110000.0,1.212,4.0,44.0,0.0,44.0,194.73,169.93257770495399,0.0,97.01915125706093,0.0,SP2,3,169.93257770495399,97.01915125706093,SP3-3-7
2774,7.0,552350000.0,1.3174,6.0,45.0,0.0,45.0,213.13,135.33236274967692,0.0,13.589083508723107,0.0,SP2,3,135.33236274967692,13.589083508723107,SP3-3-7
2775,7.0,695810000.0,1.4228,8.0,46.0,1.0,45.0,231.54,109.8172778961072,2.387332128176244,11.579043413539047,11.579043413539047,SP2,3,107.42994576793095,0.0,SP3-3-7
2776,7.0,862150000.0,1.5282,10.0,50.0,1.0,49.0,249.96,96.33645932298977,1.9267291864597949,39.94540262369394,0.0,SP2,3,94.40973013652996,39.94540262369394,SP3-3-7
2777,7.0,1053100000.0,1.6336,12.0,52.0,1.0,51.0,268.39,82.02330029582019,1.5773711595350035,17.398581493650823,0.0,SP2,3,80.44592913628519,17.398581493650823,SP3-3-7
2778,7.0,1270400000.0,1.739,14.0,53.0,1.0,51.0,286.82,69.30090295153853,1.3075642066328026,7.6444066640879536,0.0,SP2,3,66.68577453827292,0.0,SP3-3-7
2779,7.0,1515700000.0,1.8444,16.0,53.0,1.0,51.0,305.26,58.08528541903711,1.0959487814912665,0.0,0.0,SP2,3,55.89338785605458,0.0,SP3-3-7
2780,7.0,1790600000.0,1.9497,18.0,55.0,3.0,51.0,323.7,51.023191246424204,2.7830831588958653,12.085336981493725,12.085336981493725,SP2,3,47.312413701229715,0.0,SP3-3-7
2793,8.0,578700000.0,1.1289,2.0,59.0,0.0,59.0,179.43,169.3565656095947,0.0,51.881926075,0.0,SP2,3,169.3565656095947,51.881926075,SP3-3-8
2794,8.0,729000000.0,1.2192,4.0,61.0,0.0,61.0,194.84,138.99712435457482,0.0,22.10418586967814,0.0,SP2,3,138.99712435457482,22.10418586967814,SP3-3-8
2795,8.0,903290000.0,1.3096,6.0,65.0,0.0,65.0,210.25,119.53350743051544,0.0,38.12334771028315,0.0,SP2,3,119.53350743051544,38.12334771028315,SP3-3-8
2796,8.0,1103400000.0,1.3999,8.0,70.0,0.0,70.0,225.66,105.38251746188314,0.0,41.50541122648324,0.0,SP2,3,105.38251746188314,41.50541122648324,SP3-3-8
2797,8.0,1331000000.0,1.4902,10.0,72.0,0.0,72.0,241.03,89.85824861281328,0.0,14.59692063362313,0.0,SP2,3,89.85824861281328,14.59692063362313,SP3-3-8
2798,8.0,1587900000.0,1.5805,12.0,70.0,0.0,70.0,256.39,73.22820691947973,0.0,-12.932110300555177,0.0,SP2,3,73.22820691947973,-12.932110300555177,SP3-3-8
2799,8.0,1876000000.0,1.6708,14.0,70.0,1.0,69.0,271.74,61.98244657113106,0.8854635224447294,0.0,5.765808983361027,SP2,3,61.09698304868633,-5.765808983361027,SP3-3-8
2800,8.0,2197000000.0,1.7611,16.0,63.0,1.0,62.0,287.09,47.633665357622974,0.7560899263114758,-36.224009273346375,0.0,SP2,3,46.87757543131151,-36.224009273346375,SP3-3-8
2801,8.0,2552600000.0,1.8514,18.0,64.0,2.0,62.0,302.44,41.648629773095664,1.3015196804092397,4.671342992424949,4.671342992424949,SP2,3,40.34711009268642,0.0,SP3-3-8
2807,9.0,36297000.0,1.1789,2.0,0.0,0.0,0.0,146.19,0.0,0.0,0.0,0.0,SP2,3,0.0,0.0,SP3-3-9
2808,9.0,59913000.0,1.3933,4.0,0.0,0.0,0.0,175.54,0.0,0.0,0.0,0.0,SP2,3,0.0,0.0,SP3-3-9
2809,9.0,92037000.0,1.6076,6.0,0.0,0.0,0.0,204.9,0.0,0.0,0.0,0.0,SP2,3,0.0,0.0,SP3-3-9
2810,9.0,133980000.0,1.822,8.0,0.0,0.0,0.0,234.28,0.0,0.0,0.0,0.0,SP2,3,0.0,0.0,SP3-3-9
2811,9.0,187050000.0,2.0363,10.0,0.0,0.0,0.0,263.67,0.0,0.0,0.0,0.0,SP2,3,0.0,0.0,SP3-3-9
2812,9.0,252550000.0,2.2507,12.0,0.0,0.0,0.0,293.07,0.0,0.0,0.0,0.0,SP2,3,0.0,0.0,SP3-3-9
2813,9.0,331800000.0,2.465,14.0,0.0,0.0,0.0,322.47,0.0,0.0,0.0,0.0,SP2,3,0.0,0.0,SP3-3-9
2814,9.0,426100000.0,2.6794,16.0,0.0,0.0,0.0,351.83,0.0,0.0,0.0,0.0,SP2,3,0.0,0.0,SP3-3-9
2815,9.0,536760000.0,2.8937,18.0,0.0,0.0,0.0,381.17,0.0,0.0,0.0,0.0,SP2,3,0.0,0.0,SP3-3-9
2829,10.0,540110000.0,1.0837,2.0,58.0,0.0,58.0,62.425,178.38128334999558,0.0,69.48588505422539,0.0,SP2,3,178.38128334999558,69.48588505422539,SP3-3-10
2830,10.0,680380000.0,1.1704,4.0,58.0,0.0,58.0,69.072,141.60544835263545,0.0,0.0,0.0,SP2,3,141.60544835263545,0.0,SP3-3-10
2831,10.0,843060000.0,1.257,6.0,59.0,0.0,59.0,75.793,116.25109069137714,0.0,10.211025129741287,0.0,SP2,3,116.25109069137714,10.211025129741287,SP3-3-10
2832,10.0,1029800000.0,1.3437,8.0,57.0,0.0,57.0,82.579,91.94444103909477,0.0,-17.790827547459703,0.0,SP2,3,91.94444103909477,-17.790827547459703,SP3-3-10
2833,10.0,1242300000.0,1.4304,10.0,58.0,0.0,58.0,89.41799999999998,77.55414549639066,0.0,7.817080320500293,0.0,SP2,3,77.55414549639066,7.817080320500293,SP3-3-10
2834,10.0,1482000000.0,1.5171,12.0,61.0,1.0,60.0,96.29899999999999,68.37307938899126,1.1208701539178896,20.79010723537312,6.930035745124372,SP2,3,67.25220923507337,13.860071490248744,SP3-3-10
2835,10.0,1750900000.0,1.6038,14.0,60.0,1.0,59.0,103.21,56.92373869802887,0.948728978300481,-6.177499323563824,0.0,SP2,3,55.975009719728384,-6.177499323563824,SP3-3-10
2836,10.0,2050500000.0,1.6905,16.0,60.0,1.0,59.0,110.15,48.606571122350026,0.8101095187058338,0.0,0.0,SP2,3,47.7964616036442,0.0,SP3-3-10
2837,10.0,2382400000.0,1.7772,18.0,61.0,1.0,60.0,117.11,42.532279908699216,0.6972504903065448,5.0049098165300165,0.0,SP2,3,41.835029418392686,5.0049098165300165,SP3-3-10
2850,11.0,545580000.0,1.1321,2.0,58.0,0.0,58.0,229.6,176.59282772492782,0.0,68.78383304788044,0.0,SP2,3,176.59282772492782,68.78383304788044,SP3-3-11
2851,11.0,687270000.0,1.2227,4.0,61.0,0.0,61.0,249.19,147.43682054285074,0.0,35.17106856037079,0.0,SP2,3,147.43682054285074,35.17106856037079,SP3-3-11
2852,11.0,851590000.0,1.3133,6.0,62.0,0.0,62.0,268.79,120.93851879729843,0.0,10.109113729955649,0.0,SP2,3,120.93851879729843,10.109113729955649,SP3-3-11
2853,11.0,1040200000.0,1.4038,8.0,62.0,0.0,62.0,288.41,99.009837745233,0.0,0.0,0.0,SP2,3,99.009837745233,0.0,SP3-3-11
2854,11.0,1254800000.0,1.4944,10.0,64.0,0.0,64.0,308.03,84.7244918383838,0.0,15.481170252621734,0.0,SP2,3,84.7244918383838,15.481170252621734,SP3-3-11
2855,11.0,1497100000.0,1.585,12.0,64.0,0.0,64.0,327.66,71.01215173255225,0.0,0.0,0.0,SP2,3,71.01215173255225,0.0,SP3-3-11
2856,11.0,1768600000.0,1.6755,14.0,64.0,0.0,64.0,347.3,60.11098742440575,0.0,0.0,0.0,SP2,3,60.11098742440575,0.0,SP3-3-11
